date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2016-09-06,2181.61,2186.57,2175.10,2186.48,0,6.50,0.30%,2186.48,N/A,0
2016-09-02,2177.49,2184.87,2173.59,2179.98,0,9.12,0.42%,2179.98,N/A,0
2016-09-01,2171.33,2173.56,2157.09,2170.86,0,-0.09,-0.00%,2170.86,N/A,0
2016-08-31,2173.56,2173.79,2161.35,2170.95,0,-5.17,-0.24%,2170.95,N/A,0
2016-08-30,2179.45,2182.27,2170.41,2176.12,0,-4.26,-0.20%,2176.12,N/A,0
2016-08-29,2170.19,2183.48,2170.19,2180.38,0,11.34,0.52%,2180.38,N/A,0
2016-08-26,2175.10,2187.94,2160.39,2169.04,0,-3.43,-0.16%,2169.04,N/A,0
2016-08-25,2173.29,2179.00,2169.74,2172.47,0,-2.97,-0.14%,2172.47,N/A,0
2016-08-24,2185.09,2186.66,2171.25,2175.44,0,-11.46,-0.52%,2175.44,N/A,0
2016-08-23,2187.81,2193.42,2186.80,2186.90,0,4.26,0.20%,2186.90,N/A,0
2016-08-22,2181.58,2185.15,2175.96,2182.64,0,-1.23,-0.06%,2182.64,N/A,0
2016-08-19,2184.24,2185.00,2175.13,2183.87,0,-3.15,-0.14%,2183.87,N/A,0
2016-08-18,2181.90,2187.03,2180.46,2187.02,0,4.80,0.22%,2187.02,N/A,0
2016-08-17,2177.84,2183.08,2168.50,2182.22,0,4.07,0.19%,2182.22,N/A,0
2016-08-16,2186.24,2186.24,2178.14,2178.15,0,-12.00,-0.55%,2178.15,N/A,0
2016-08-15,2186.08,2193.81,2186.08,2190.15,0,6.10,0.28%,2190.15,N/A,0
2016-08-12,2183.74,2186.28,2179.42,2184.05,0,-1.74,-0.08%,2184.05,N/A,0
2016-08-11,2177.97,2188.45,2177.97,2185.79,0,10.30,0.47%,2185.79,N/A,0
2016-08-10,2182.81,2183.41,2172.00,2175.49,0,-6.25,-0.29%,2175.49,N/A,0
2016-08-09,2182.24,2187.66,2178.61,2181.74,0,0.85,0.04%,2181.74,N/A,0
2016-08-08,2183.76,2185.44,2177.85,2180.89,0,-1.98,-0.09%,2180.89,N/A,0
2016-08-05,2168.79,2182.87,2168.79,2182.87,0,18.62,0.86%,2182.87,N/A,0
2016-08-04,2163.51,2168.19,2159.07,2164.25,0,0.46,0.02%,2164.25,N/A,0
2016-08-03,2156.81,2163.79,2152.56,2163.79,0,6.76,0.31%,2163.79,N/A,0
2016-08-02,2169.94,2170.20,2147.58,2157.03,0,-13.81,-0.64%,2157.03,N/A,0
2016-08-01,2173.15,2178.29,2166.21,2170.84,0,-2.76,-0.13%,2170.84,N/A,0
2016-07-29,2168.83,2177.09,2163.49,2173.60,0,3.54,0.16%,2173.60,N/A,0
2016-07-28,2166.05,2172.85,2159.74,2170.06,0,3.48,0.16%,2170.06,N/A,0
2016-07-27,2169.81,2174.98,2159.07,2166.58,0,-2.60,-0.12%,2166.58,N/A,0
2016-07-26,2168.97,2173.54,2160.18,2169.18,0,0.70,0.03%,2169.18,N/A,0
2016-07-25,2173.71,2173.71,2161.95,2168.48,0,-6.55,-0.30%,2168.48,N/A,0
2016-07-22,2166.47,2175.11,2163.24,2175.03,0,9.86,0.46%,2175.03,N/A,0
2016-07-21,2172.91,2174.56,2159.75,2165.17,0,-7.85,-0.36%,2165.17,N/A,0
2016-07-20,2166.10,2175.63,2164.89,2173.02,0,9.24,0.43%,2173.02,N/A,0
2016-07-19,2163.79,2164.63,2159.01,2163.78,0,-3.11,-0.14%,2163.78,N/A,0
2016-07-18,2162.04,2168.35,2159.63,2166.89,0,5.15,0.24%,2166.89,N/A,0
2016-07-15,2165.13,2169.05,2155.79,2161.74,0,-2.01,-0.09%,2161.74,N/A,0
2016-07-14,2157.88,2168.99,2157.88,2163.75,0,11.32,0.53%,2163.75,N/A,0
2016-07-13,2153.81,2156.45,2146.21,2152.43,0,0.29,0.01%,2152.43,N/A,0
2016-07-12,2139.50,2155.40,2139.50,2152.14,0,14.98,0.70%,2152.14,N/A,0
2016-07-11,2131.72,2143.16,2131.72,2137.16,0,7.26,0.34%,2137.16,N/A,0
2016-07-08,2106.97,2131.71,2106.97,2129.90,0,32.00,1.53%,2129.90,N/A,0
2016-07-07,2100.42,2109.08,2089.39,2097.90,0,-1.83,-0.09%,2097.90,N/A,0
2016-07-06,2084.43,2100.72,2074.02,2099.73,0,11.18,0.54%,2099.73,N/A,0
2016-07-05,2095.05,2095.05,2080.86,2088.55,0,-14.40,-0.68%,2088.55,N/A,0
2016-07-01,2099.34,2108.71,2097.90,2102.95,0,4.09,0.19%,2102.95,N/A,0
2016-06-30,2073.17,2098.94,2070.00,2098.86,0,28.09,1.36%,2098.86,N/A,0
2016-06-29,2042.69,2073.13,2042.69,2070.77,0,34.68,1.70%,2070.77,N/A,0
2016-06-28,2006.67,2036.09,2006.67,2036.09,0,35.55,1.78%,2036.09,N/A,0
2016-06-27,2031.45,2031.45,1991.68,2000.54,0,-36.87,-1.81%,2000.54,N/A,0
2016-06-24,2103.81,2103.81,2032.57,2037.41,0,-75.91,-3.59%,2037.41,N/A,0
2016-06-23,2092.80,2113.32,2092.80,2113.32,0,27.87,1.34%,2113.32,N/A,0
2016-06-22,2089.75,2099.71,2084.36,2085.45,0,-3.45,-0.17%,2085.45,N/A,0
2016-06-21,2085.19,2093.66,2083.02,2088.90,0,5.65,0.27%,2088.90,N/A,0
2016-06-20,2075.58,2100.66,2075.58,2083.25,0,12.03,0.58%,2083.25,N/A,0
2016-06-17,2078.20,2078.20,2062.84,2071.22,0,-6.77,-0.33%,2071.22,N/A,0
2016-06-16,2066.36,2079.62,2050.37,2077.99,0,6.49,0.31%,2077.99,N/A,0
2016-06-15,2077.60,2085.65,2069.80,2071.50,0,-3.82,-0.18%,2071.50,N/A,0
2016-06-14,2076.65,2081.30,2064.10,2075.32,0,-3.74,-0.18%,2075.32,N/A,0
2016-06-13,2091.75,2098.12,2078.46,2079.06,0,-17.01,-0.81%,2079.06,N/A,0
2016-06-10,2109.57,2109.57,2089.96,2096.07,0,-19.41,-0.92%,2096.07,N/A,0
2016-06-09,2115.65,2117.64,2107.73,2115.48,0,-3.64,-0.17%,2115.48,N/A,0
2016-06-08,2112.71,2120.55,2112.71,2119.12,0,6.99,0.33%,2119.12,N/A,0
2016-06-07,2110.18,2119.22,2110.18,2112.13,0,2.72,0.13%,2112.13,N/A,0
2016-06-06,2100.83,2113.36,2100.83,2109.41,0,10.28,0.49%,2109.41,N/A,0
2016-06-03,2104.07,2104.07,2085.36,2099.13,0,-6.13,-0.29%,2099.13,N/A,0
2016-06-02,2097.71,2105.26,2088.59,2105.26,0,5.93,0.28%,2105.26,N/A,0
2016-06-01,2093.94,2100.97,2085.10,2099.33,0,2.37,0.11%,2099.33,N/A,0
2016-05-31,2100.13,2103.48,2088.66,2096.96,0,-2.10,-0.10%,2096.96,N/A,0
2016-05-27,2090.06,2099.06,2090.06,2099.06,0,8.96,0.43%,2099.06,N/A,0
2016-05-26,2091.44,2094.30,2087.08,2090.10,0,-0.44,-0.02%,2090.10,N/A,0
2016-05-25,2078.93,2094.73,2078.93,2090.54,0,14.48,0.70%,2090.54,N/A,0
2016-05-24,2052.65,2079.67,2052.65,2076.06,0,28.02,1.37%,2076.06,N/A,0
2016-05-23,2052.23,2055.58,2047.26,2048.04,0,-4.28,-0.21%,2048.04,N/A,0
2016-05-20,2041.88,2058.35,2041.88,2052.32,0,12.28,0.60%,2052.32,N/A,0
2016-05-19,2044.21,2044.21,2025.91,2040.04,0,-7.59,-0.37%,2040.04,N/A,0
2016-05-18,2044.38,2060.61,2034.49,2047.63,0,0.42,0.02%,2047.63,N/A,0
2016-05-17,2065.04,2065.69,2040.82,2047.21,0,-19.45,-0.94%,2047.21,N/A,0
2016-05-16,2046.53,2071.88,2046.53,2066.66,0,20.05,0.98%,2066.66,N/A,0
2016-05-13,2062.50,2066.79,2043.13,2046.61,0,-17.50,-0.85%,2046.61,N/A,0
2016-05-12,2067.17,2073.99,2053.13,2064.11,0,-0.35,-0.02%,2064.11,N/A,0
2016-05-11,2083.29,2083.29,2064.46,2064.46,0,-19.93,-0.96%,2064.46,N/A,0
2016-05-10,2062.63,2084.87,2062.63,2084.39,0,25.70,1.25%,2084.39,N/A,0
2016-05-09,2057.55,2064.15,2054.31,2058.69,0,1.55,0.08%,2058.69,N/A,0
2016-05-06,2047.77,2057.72,2039.45,2057.14,0,6.51,0.32%,2057.14,N/A,0
2016-05-05,2052.95,2060.23,2045.77,2050.63,0,-0.49,-0.02%,2050.63,N/A,0
2016-05-04,2060.30,2060.30,2045.55,2051.12,0,-12.25,-0.59%,2051.12,N/A,0
2016-05-03,2077.18,2077.18,2054.89,2063.37,0,-18.06,-0.87%,2063.37,N/A,0
2016-05-02,2067.17,2083.42,2066.11,2081.43,0,16.13,0.78%,2081.43,N/A,0
2016-04-29,2071.82,2073.85,2052.28,2065.30,0,-10.51,-0.51%,2065.30,N/A,0
2016-04-28,2090.93,2099.30,2071.62,2075.81,0,-19.34,-0.92%,2075.81,N/A,0
2016-04-27,2092.33,2099.89,2082.31,2095.15,0,3.45,0.16%,2095.15,N/A,0
2016-04-26,2089.84,2096.87,2085.80,2091.70,0,3.91,0.19%,2091.70,N/A,0
2016-04-25,2089.37,2089.37,2077.52,2087.79,0,-3.79,-0.18%,2087.79,N/A,0
2016-04-22,2091.49,2094.32,2081.20,2091.58,0,0.10,0.00%,2091.58,N/A,0
2016-04-21,2102.09,2103.78,2088.52,2091.48,0,-10.92,-0.52%,2091.48,N/A,0
2016-04-20,2101.52,2111.05,2096.32,2102.40,0,1.60,0.08%,2102.40,N/A,0
2016-04-19,2096.05,2104.05,2091.68,2100.80,0,6.46,0.31%,2100.80,N/A,0
2016-04-18,2078.83,2094.66,2073.65,2094.34,0,13.61,0.65%,2094.34,N/A,0
2016-04-15,2083.10,2083.22,2076.31,2080.73,0,-2.05,-0.10%,2080.73,N/A,0
2016-04-14,2082.89,2087.84,2078.13,2082.78,0,0.36,0.02%,2082.78,N/A,0
2016-04-13,2065.92,2083.18,2065.92,2082.42,0,20.70,1.00%,2082.42,N/A,0
2016-04-12,2043.72,2065.05,2039.74,2061.72,0,19.73,0.97%,2061.72,N/A,0
2016-04-11,2050.23,2062.93,2041.88,2041.99,0,-5.61,-0.27%,2041.99,N/A,0
2016-04-08,2045.54,2060.63,2041.69,2047.60,0,5.69,0.28%,2047.60,N/A,0
2016-04-07,2063.01,2063.01,2033.80,2041.91,0,-24.75,-1.20%,2041.91,N/A,0
2016-04-06,2045.56,2067.33,2043.09,2066.66,0,21.49,1.05%,2066.66,N/A,0
2016-04-05,2062.50,2062.50,2042.56,2045.17,0,-20.96,-1.01%,2045.17,N/A,0
2016-04-04,2073.19,2074.02,2062.57,2066.13,0,-6.65,-0.32%,2066.13,N/A,0
2016-04-01,2056.62,2075.07,2043.98,2072.78,0,13.04,0.63%,2072.78,N/A,0
2016-03-31,2063.77,2067.92,2057.46,2059.74,0,-4.21,-0.20%,2059.74,N/A,0
2016-03-30,2058.27,2072.21,2058.27,2063.95,0,8.94,0.44%,2063.95,N/A,0
2016-03-29,2035.75,2055.91,2028.31,2055.01,0,17.96,0.88%,2055.01,N/A,0
2016-03-28,2037.89,2042.67,2031.96,2037.05,0,1.11,0.05%,2037.05,N/A,0
2016-03-24,2032.48,2036.04,2022.49,2035.94,0,-0.77,-0.04%,2035.94,N/A,0
2016-03-23,2048.55,2048.55,2034.86,2036.71,0,-13.09,-0.64%,2036.71,N/A,0
2016-03-22,2048.64,2056.60,2040.57,2049.80,0,-1.80,-0.09%,2049.80,N/A,0
2016-03-21,2047.88,2053.91,2043.14,2051.60,0,2.02,0.10%,2051.60,N/A,0
2016-03-18,2041.16,2052.36,2041.16,2049.58,0,8.99,0.44%,2049.58,N/A,0
2016-03-17,2026.90,2046.24,2022.16,2040.59,0,13.37,0.66%,2040.59,N/A,0
2016-03-16,2014.24,2032.02,2010.04,2027.22,0,11.29,0.56%,2027.22,N/A,0
2016-03-15,2015.27,2015.94,2005.23,2015.93,0,-3.71,-0.18%,2015.93,N/A,0
2016-03-14,2019.27,2024.57,2012.05,2019.64,0,-2.55,-0.13%,2019.64,N/A,0
2016-03-11,1994.71,2022.37,1994.71,2022.19,0,32.62,1.64%,2022.19,N/A,0
2016-03-10,1990.97,2005.08,1969.25,1989.57,0,0.31,0.02%,1989.57,N/A,0
2016-03-09,1981.44,1992.69,1979.84,1989.26,0,10.00,0.51%,1989.26,N/A,0
2016-03-08,1996.88,1996.88,1977.43,1979.26,0,-22.50,-1.12%,1979.26,N/A,0
2016-03-07,1996.11,2006.12,1989.38,2001.76,0,1.77,0.09%,2001.76,N/A,0
2016-03-04,1994.01,2009.13,1986.77,1999.99,0,6.59,0.33%,1999.99,N/A,0
2016-03-03,1985.60,1993.69,1977.37,1993.40,0,6.95,0.35%,1993.40,N/A,0
2016-03-02,1976.60,1986.51,1968.80,1986.45,0,8.10,0.41%,1986.45,N/A,0
2016-03-01,1937.09,1978.35,1937.09,1978.35,0,46.12,2.39%,1978.35,N/A,0
2016-02-29,1947.13,1958.27,1931.81,1932.23,0,-15.82,-0.81%,1932.23,N/A,0
2016-02-26,1954.95,1962.96,1945.78,1948.05,0,-3.65,-0.19%,1948.05,N/A,0
2016-02-25,1931.87,1951.83,1925.41,1951.70,0,21.90,1.13%,1951.70,N/A,0
2016-02-24,1917.56,1932.08,1891.00,1929.80,0,8.53,0.44%,1929.80,N/A,0
2016-02-23,1942.38,1942.38,1919.44,1921.27,0,-24.23,-1.25%,1921.27,N/A,0
2016-02-22,1924.44,1946.70,1924.44,1945.50,0,27.72,1.45%,1945.50,N/A,0
2016-02-19,1916.74,1918.78,1902.17,1917.78,0,-0.05,-0.00%,1917.78,N/A,0
2016-02-18,1927.57,1930.00,1915.09,1917.83,0,-8.99,-0.47%,1917.83,N/A,0
2016-02-17,1898.80,1930.68,1898.80,1926.82,0,31.24,1.65%,1926.82,N/A,0
2016-02-16,1871.44,1895.77,1871.44,1895.58,0,30.80,1.65%,1895.58,N/A,0
2016-02-12,1833.40,1864.78,1833.40,1864.78,0,35.70,1.95%,1864.78,N/A,0
2016-02-11,1847.00,1847.00,1810.10,1829.08,0,-22.78,-1.23%,1829.08,N/A,0
2016-02-10,1857.10,1881.60,1850.32,1851.86,0,-0.35,-0.02%,1851.86,N/A,0
2016-02-09,1848.46,1868.25,1834.94,1852.21,0,-1.23,-0.07%,1852.21,N/A,0
2016-02-08,1873.25,1873.25,1828.46,1853.44,0,-26.61,-1.42%,1853.44,N/A,0
2016-02-05,1913.07,1913.07,1872.65,1880.05,0,-35.40,-1.85%,1880.05,N/A,0
2016-02-04,1911.67,1927.35,1900.52,1915.45,0,2.92,0.15%,1915.45,N/A,0
2016-02-03,1907.07,1918.01,1872.23,1912.53,0,9.50,0.50%,1912.53,N/A,0
2016-02-02,1935.26,1935.26,1897.29,1903.03,0,-36.35,-1.87%,1903.03,N/A,0
2016-02-01,1936.94,1947.20,1920.30,1939.38,0,-0.86,-0.04%,1939.38,N/A,0
2016-01-29,1894.00,1940.24,1894.00,1940.24,0,46.88,2.48%,1940.24,N/A,0
2016-01-28,1885.22,1902.96,1873.65,1893.36,0,10.41,0.55%,1893.36,N/A,0
2016-01-27,1902.52,1916.99,1872.70,1882.95,0,-20.68,-1.09%,1882.95,N/A,0
2016-01-26,1878.79,1906.73,1878.79,1903.63,0,26.55,1.41%,1903.63,N/A,0
2016-01-25,1906.28,1906.28,1875.97,1877.08,0,-29.82,-1.56%,1877.08,N/A,0
2016-01-22,1877.40,1908.85,1877.40,1906.90,0,37.91,2.03%,1906.90,N/A,0
2016-01-21,1861.46,1889.85,1848.98,1868.99,0,9.66,0.52%,1868.99,N/A,0
2016-01-20,1876.18,1876.18,1812.29,1859.33,0,-22.00,-1.17%,1859.33,N/A,0
2016-01-19,1888.66,1901.44,1864.60,1881.33,0,1.00,0.05%,1881.33,N/A,0
2016-01-15,1916.68,1916.68,1857.83,1880.33,0,-41.51,-2.16%,1880.33,N/A,0
2016-01-14,1891.68,1934.47,1878.93,1921.84,0,31.56,1.67%,1921.84,N/A,0
2016-01-13,1940.34,1950.33,1886.41,1890.28,0,-48.40,-2.50%,1890.28,N/A,0
2016-01-12,1927.83,1947.38,1914.35,1938.68,0,15.01,0.78%,1938.68,N/A,0
2016-01-11,1926.12,1935.65,1901.10,1923.67,0,1.64,0.09%,1923.67,N/A,0
2016-01-08,1945.97,1960.40,1918.46,1922.03,0,-21.06,-1.08%,1922.03,N/A,0
2016-01-07,1985.32,1985.32,1938.83,1943.09,0,-47.17,-2.37%,1943.09,N/A,0
2016-01-06,2011.71,2011.71,1979.05,1990.26,0,-26.45,-1.31%,1990.26,N/A,0
2016-01-05,2013.78,2021.94,2004.17,2016.71,0,4.05,0.20%,2016.71,N/A,0
2016-01-04,2038.20,2038.20,1989.68,2012.66,0,-31.28,-1.53%,2012.66,N/A,0
2015-12-31,2060.59,2062.54,2043.62,2043.94,0,-19.42,-0.94%,2043.94,N/A,0
2015-12-30,2077.34,2077.34,2061.97,2063.36,0,-15.00,-0.72%,2063.36,N/A,0
2015-12-29,2060.54,2081.56,2060.54,2078.36,0,21.86,1.06%,2078.36,N/A,0
2015-12-28,2057.77,2057.77,2044.20,2056.50,0,-4.49,-0.22%,2056.50,N/A,0
2015-12-24,2063.52,2067.36,2058.73,2060.99,0,-3.30,-0.16%,2060.99,N/A,0
2015-12-23,2042.20,2064.73,2042.20,2064.29,0,25.32,1.24%,2064.29,N/A,0
2015-12-22,2023.15,2042.74,2020.49,2038.97,0,17.82,0.88%,2038.97,N/A,0
2015-12-21,2010.27,2022.90,2005.93,2021.15,0,15.60,0.78%,2021.15,N/A,0
2015-12-18,2040.81,2040.81,2005.33,2005.55,0,-36.34,-1.78%,2005.55,N/A,0
2015-12-17,2073.76,2076.37,2041.66,2041.89,0,-31.18,-1.50%,2041.89,N/A,0
2015-12-16,2046.50,2076.72,2042.43,2073.07,0,29.66,1.45%,2073.07,N/A,0
2015-12-15,2025.55,2053.87,2025.55,2043.41,0,21.47,1.06%,2043.41,N/A,0
2015-12-14,2013.37,2022.92,1993.26,2021.94,0,9.57,0.48%,2021.94,N/A,0
2015-12-11,2047.27,2047.27,2008.80,2012.37,0,-39.86,-1.94%,2012.37,N/A,0
2015-12-10,2047.93,2067.65,2045.67,2052.23,0,4.61,0.23%,2052.23,N/A,0
2015-12-09,2061.17,2080.33,2036.53,2047.62,0,-15.97,-0.77%,2047.62,N/A,0
2015-12-08,2073.39,2073.85,2052.32,2063.59,0,-13.48,-0.65%,2063.59,N/A,0
2015-12-07,2090.42,2090.42,2066.78,2077.07,0,-14.62,-0.70%,2077.07,N/A,0
2015-12-04,2051.24,2093.84,2051.24,2091.69,0,42.07,2.05%,2091.69,N/A,0
2015-12-03,2080.71,2085.00,2042.35,2049.62,0,-29.89,-1.44%,2049.62,N/A,0
2015-12-02,2101.71,2104.27,2077.11,2079.51,0,-23.12,-1.10%,2079.51,N/A,0
2015-12-01,2082.93,2103.37,2082.93,2102.63,0,22.22,1.07%,2102.63,N/A,0
2015-11-30,2090.95,2093.81,2080.41,2080.41,0,-9.70,-0.46%,2080.41,N/A,0
2015-11-27,2088.82,2093.29,2084.13,2090.11,0,1.24,0.06%,2090.11,N/A,0
2015-11-25,2089.30,2093.00,2086.30,2088.87,0,-0.27,-0.01%,2088.87,N/A,0
2015-11-24,2084.42,2094.12,2070.29,2089.14,0,2.55,0.12%,2089.14,N/A,0
2015-11-23,2089.41,2095.61,2081.39,2086.59,0,-2.58,-0.12%,2086.59,N/A,0
2015-11-20,2082.82,2097.06,2082.82,2089.17,0,7.93,0.38%,2089.17,N/A,0
2015-11-19,2083.70,2086.74,2078.76,2081.24,0,-2.34,-0.11%,2081.24,N/A,0
2015-11-18,2051.99,2085.31,2051.99,2083.58,0,33.14,1.62%,2083.58,N/A,0
2015-11-17,2053.67,2066.69,2045.90,2050.44,0,-2.75,-0.13%,2050.44,N/A,0
2015-11-16,2022.08,2053.22,2019.39,2053.19,0,30.15,1.49%,2053.19,N/A,0
2015-11-13,2044.64,2044.64,2022.02,2023.04,0,-22.93,-1.12%,2023.04,N/A,0
2015-11-12,2072.29,2072.29,2045.66,2045.97,0,-29.03,-1.40%,2045.97,N/A,0
2015-11-11,2083.41,2086.94,2074.85,2075.00,0,-6.72,-0.32%,2075.00,N/A,0
2015-11-10,2077.19,2083.67,2069.91,2081.72,0,3.14,0.15%,2081.72,N/A,0
2015-11-09,2096.56,2096.56,2068.24,2078.58,0,-20.62,-0.98%,2078.58,N/A,0
2015-11-06,2098.60,2101.91,2083.74,2099.20,0,-0.73,-0.03%,2099.20,N/A,0
2015-11-05,2101.68,2108.78,2090.41,2099.93,0,-2.38,-0.11%,2099.93,N/A,0
2015-11-04,2110.60,2114.59,2096.98,2102.31,0,-7.48,-0.35%,2102.31,N/A,0
2015-11-03,2102.63,2116.48,2097.51,2109.79,0,5.74,0.27%,2109.79,N/A,0
2015-11-02,2080.76,2106.20,2080.76,2104.05,0,24.69,1.19%,2104.05,N/A,0
2015-10-30,2090.00,2094.32,2079.34,2079.36,0,-10.05,-0.48%,2079.36,N/A,0
2015-10-29,2088.35,2092.52,2082.63,2089.41,0,-0.94,-0.04%,2089.41,N/A,0
2015-10-28,2066.48,2090.35,2063.11,2090.35,0,24.46,1.18%,2090.35,N/A,0
2015-10-27,2068.75,2070.37,2058.84,2065.89,0,-5.29,-0.26%,2065.89,N/A,0
2015-10-26,2075.08,2075.14,2066.53,2071.18,0,-3.97,-0.19%,2071.18,N/A,0
2015-10-23,2058.19,2079.74,2058.19,2075.15,0,22.64,1.10%,2075.15,N/A,0
2015-10-22,2021.88,2055.20,2021.88,2052.51,0,33.57,1.66%,2052.51,N/A,0
2015-10-21,2033.47,2037.97,2017.22,2018.94,0,-11.83,-0.58%,2018.94,N/A,0
2015-10-20,2033.13,2039.12,2026.61,2030.77,0,-2.89,-0.14%,2030.77,N/A,0
2015-10-19,2031.73,2034.45,2022.31,2033.66,0,0.55,0.03%,2033.66,N/A,0
2015-10-16,2024.37,2033.54,2020.46,2033.11,0,9.25,0.46%,2033.11,N/A,0
2015-10-15,1996.47,2024.15,1996.47,2023.86,0,29.62,1.49%,2023.86,N/A,0
2015-10-14,2003.66,2009.56,1990.73,1994.24,0,-9.45,-0.47%,1994.24,N/A,0
2015-10-13,2015.00,2022.34,2001.78,2003.69,0,-13.77,-0.68%,2003.69,N/A,0
2015-10-12,2015.65,2018.66,2010.55,2017.46,0,2.57,0.13%,2017.46,N/A,0
2015-10-09,2013.73,2020.13,2007.61,2014.89,0,1.46,0.07%,2014.89,N/A,0
2015-10-08,1994.01,2016.50,1987.53,2013.43,0,17.60,0.88%,2013.43,N/A,0
2015-10-07,1982.34,1999.31,1976.44,1995.83,0,15.91,0.80%,1995.83,N/A,0
2015-10-06,1986.63,1991.62,1971.99,1979.92,0,-7.13,-0.36%,1979.92,N/A,0
2015-10-05,1954.33,1989.17,1954.33,1987.05,0,35.69,1.83%,1987.05,N/A,0
2015-10-02,1921.77,1951.36,1893.70,1951.36,0,27.54,1.43%,1951.36,N/A,0
2015-10-01,1919.65,1927.21,1900.70,1923.82,0,3.79,0.20%,1923.82,N/A,0
2015-09-30,1887.14,1920.53,1887.14,1920.03,0,35.94,1.91%,1920.03,N/A,0
2015-09-29,1881.90,1899.48,1871.91,1884.09,0,2.32,0.12%,1884.09,N/A,0
2015-09-28,1929.18,1929.18,1879.21,1881.77,0,-49.57,-2.57%,1881.77,N/A,0
2015-09-25,1935.93,1952.89,1921.50,1931.34,0,-0.90,-0.05%,1931.34,N/A,0
2015-09-24,1934.81,1937.17,1908.92,1932.24,0,-6.52,-0.34%,1932.24,N/A,0
2015-09-23,1943.24,1949.52,1932.57,1938.76,0,-3.98,-0.20%,1938.76,N/A,0
2015-09-22,1961.39,1961.39,1929.22,1942.74,0,-24.23,-1.23%,1942.74,N/A,0
2015-09-21,1960.84,1979.64,1955.80,1966.97,0,8.94,0.46%,1966.97,N/A,0
2015-09-18,1989.66,1989.66,1953.45,1958.03,0,-32.17,-1.62%,1958.03,N/A,0
2015-09-17,1995.33,2020.86,1986.73,1990.20,0,-5.11,-0.26%,1990.20,N/A,0
2015-09-16,1978.02,1997.26,1977.93,1995.31,0,17.22,0.87%,1995.31,N/A,0
2015-09-15,1955.10,1983.19,1954.30,1978.09,0,25.06,1.28%,1978.09,N/A,0
2015-09-14,1963.06,1963.06,1948.27,1953.03,0,-8.02,-0.41%,1953.03,N/A,0
2015-09-11,1951.45,1961.05,1939.19,1961.05,0,8.76,0.45%,1961.05,N/A,0
2015-09-10,1941.59,1965.29,1937.19,1952.29,0,10.25,0.53%,1952.29,N/A,0
2015-09-09,1971.45,1988.63,1937.88,1942.04,0,-27.37,-1.39%,1942.04,N/A,0
2015-09-08,1927.30,1970.42,1927.30,1969.41,0,48.19,2.51%,1969.41,N/A,0
2015-09-04,1947.76,1947.76,1911.21,1921.22,0,-29.91,-1.53%,1921.22,N/A,0
2015-09-03,1950.79,1975.01,1944.72,1951.13,0,2.27,0.12%,1951.13,N/A,0
2015-09-02,1916.52,1948.91,1916.52,1948.86,0,35.01,1.83%,1948.86,N/A,0
2015-09-01,1970.09,1970.09,1903.07,1913.85,0,-58.33,-2.96%,1913.85,N/A,0
2015-08-31,1986.73,1986.73,1965.98,1972.18,0,-16.69,-0.84%,1972.18,N/A,0
2015-08-28,1986.06,1993.48,1975.19,1988.87,0,1.21,0.06%,1988.87,N/A,0
2015-08-27,1942.77,1989.60,1942.77,1987.66,0,47.15,2.43%,1987.66,N/A,0
2015-08-26,1872.75,1943.09,1872.75,1940.51,0,72.90,3.90%,1940.51,N/A,0
2015-08-25,1898.08,1948.04,1867.08,1867.61,0,-25.60,-1.35%,1867.61,N/A,0
2015-08-24,1965.15,1965.15,1867.01,1893.21,0,-77.68,-3.94%,1893.21,N/A,0
2015-08-21,2034.08,2034.08,1970.89,1970.89,0,-64.84,-3.19%,1970.89,N/A,0
2015-08-20,2076.61,2076.61,2035.73,2035.73,0,-43.88,-2.11%,2035.73,N/A,0
2015-08-19,2095.69,2096.17,2070.53,2079.61,0,-17.31,-0.83%,2079.61,N/A,0
2015-08-18,2101.99,2103.47,2094.14,2096.92,0,-5.52,-0.26%,2096.92,N/A,0
2015-08-17,2089.70,2102.87,2079.30,2102.44,0,10.90,0.52%,2102.44,N/A,0
2015-08-14,2083.15,2092.45,2080.61,2091.54,0,8.15,0.39%,2091.54,N/A,0
2015-08-13,2086.19,2092.93,2078.26,2083.39,0,-2.66,-0.13%,2083.39,N/A,0
2015-08-12,2081.10,2089.06,2052.09,2086.05,0,1.98,0.10%,2086.05,N/A,0
2015-08-11,2102.66,2102.66,2076.49,2084.07,0,-20.11,-0.96%,2084.07,N/A,0
2015-08-10,2080.98,2105.35,2080.98,2104.18,0,26.61,1.28%,2104.18,N/A,0
2015-08-07,2082.61,2082.61,2067.91,2077.57,0,-5.99,-0.29%,2077.57,N/A,0
2015-08-06,2100.75,2103.32,2075.53,2083.56,0,-16.28,-0.78%,2083.56,N/A,0
2015-08-05,2095.27,2112.66,2095.27,2099.84,0,6.52,0.31%,2099.84,N/A,0
2015-08-04,2097.68,2102.51,2088.60,2093.32,0,-4.72,-0.22%,2093.32,N/A,0
2015-08-03,2104.49,2105.70,2087.31,2098.04,0,-5.80,-0.28%,2098.04,N/A,0
2015-07-31,2111.60,2114.24,2102.07,2103.84,0,-4.79,-0.23%,2103.84,N/A,0
2015-07-30,2106.78,2110.48,2094.97,2108.63,0,0.06,0.00%,2108.63,N/A,0
